date,raw_signal,executed_position,asset_return,executed_shares,liquidity_cap_shares,capital_utilization,turnover,transaction_cost,gross_strategy_return,net_strategy_return,transaction_cost_value,gross_pnl,net_pnl,equity_curve,drawdown
2024-04-02,0,0.0,-0.013612565445026203,0,71000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-03,0,0.0,-0.00849256900212314,0,70000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-04,0,0.0,-0.004282655246252598,0,71200,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-05,0,0.0,-0.004301075268817289,0,68100,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-08,0,0.0,0.0,0,66700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-04-09,0,0.0,0.0,0,66200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-04-10,0,0.0,-0.004301075268817289,0,66600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-11,0,0.0,0.004319654427645814,0,65900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-04-12,0,0.0,-0.017057569296375252,0,63300,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-15,0,0.0,-0.02699784017278617,0,63500,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-16,0,0.0,0.004439511653718142,0,67100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-04-17,0,0.0,-0.027746947835738056,0,67700,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-19,0,0.0,-0.004524886877827927,0,68700,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-22,0,0.0,-0.018181818181818188,0,66200,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2024-04-23,0,0.0,0.0185185185185186,0,64700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
